,jokes,whtsapp_lnk
2907,Ist sardar rail Ki patri par so gya ik admi ny kaha ka kya rahy ho train a gia to mar joi gy: sardar:mery uppe sy abi jahaz guzar gaya muje kuch nai howa rail kya cheez hay,"https://api.whatsapp.com/send?text=Ist%20sardar%20rail%20Ki%20patri%20par%20so%20gya%20
ik%20admi%20ny%20kaha%20ka%20kya%20rahy%20ho%20train%20a%20gia%20to%20mar%20joi%20gy:
sardar:mery%20uppe%20sy%20abi%20jahaz%20guzar%20gaya%20muje%20kuch%20nai%20howa%20rail%20kya%20cheez%20hay"
2908,I m getting married next month.... its small party and only few people will be invited...... dont bring any gift.....just bring someone who ll marry me.,https://api.whatsapp.com/send?text=I%20m%20getting%20married%20next%20month....%20its%20small%20party%20and%20only%20few%20people%20will%20be%20invited......%20dont%20bring%20any%20gift.....just%20bring%20someone%20who%20ll%20marry%20me.
2909,Hm ap ko yad kartay hain : ; ; Bla kasay? ? ? Safe guard ke tara. Din rat lgatar tik tik tik tik tik tik ,"https://api.whatsapp.com/send?text=Hm%20ap%20ko%20yad%20kartay%20hain
:
;
;
Bla%20kasay?
?
?
Safe%20guard%20ke%20tara.%20
Din%20rat%20lgatar
tik%20tik%20tik%20tik%20tik%20tik%20
"
2910,"Neend jub mujhey aaghosh main laiti hay, Aapka chehra nigahoon mein bus jaata hay, ek dum say meri aankh khul jaati hay, Dil se bay sakhta yeh awaaz aati hay, . . . . . “AMMI BHOOT”","https://api.whatsapp.com/send?text=Neend%20jub%20mujhey%20aaghosh%20main%20laiti%20hay,
Aapka%20chehra%20nigahoon%20mein%20bus%20jaata%20hay,
ek%20dum%20say%20meri%20aankh%20khul%20jaati%20hay,
Dil%20se%20bay%20sakhta%20yeh%20awaaz%20aati%20hay,
.
.
.
.
.
“AMMI%20BHOOT”"
2911,Today is MMS day: MMS means: =MAKE MONKEYS SMILE= I’ve done my part..,"https://api.whatsapp.com/send?text=Today%20is%20MMS%20day:
MMS%20means:
=MAKE%20MONKEYS%20SMILE=
I’ve%20done%20my%20part.."
2912,macher ne aik din zardari sahab ko din main kata ...zardari sahab ne kaha tum to raat main katttey ho.. ho to macher ne kaha ghar k halaat theek nahi hain is liye over time laga raha hoon ha ha ..,https://api.whatsapp.com/send?text=macher%20ne%20aik%20din%20zardari%20sahab%20ko%20din%20main%20kata%20...zardari%20sahab%20ne%20kaha%20tum%20to%20raat%20main%20katttey%20ho..%20ho%20to%20macher%20ne%20kaha%20ghar%20k%20halaat%20theek%20nahi%20hain%20is%20liye%20over%20time%20laga%20raha%20hoon%20ha%20ha%20..
2913,"""Aow Bataown Main Tumhain Sehat Ka raz-e- Khass! Kush Reh K Tum Hifazat-e- Sehat Kiya Karo, Mehsos Ho Rahi Ho agar Khoon Ki Kami, Haftay Main Kayee Bar Muhabbat Kiya Karo""","https://api.whatsapp.com/send?text=""Aow%20Bataown%20Main%20Tumhain%20Sehat%20Ka%20raz-e-%20Khass!
Kush%20Reh%20K%20Tum%20Hifazat-e-%20Sehat%20Kiya%20Karo,
Mehsos%20Ho%20Rahi%20Ho%20agar%20Khoon%20Ki%20Kami,
Haftay%20Main%20Kayee%20Bar%20Muhabbat%20Kiya%20Karo"""
2914,2 pathan bank lotne gaye pr gun bhol gaye phr bhi bank lot liya kese ? bank manger b pathan tha bola kal yad se gun dikha jana.....,"https://api.whatsapp.com/send?text=2%20pathan%20bank%20lotne%20gaye%20
pr%20gun%20bhol%20gaye
phr%20bhi%20bank%20lot%20liya%20
kese%20%20?
bank%20manger%20b%20pathan%20tha
bola
kal%20yad%20se%20gun%20dikha%20jana....."
2915,"A paindo man was died . . . . GOD said him! . . . . Main tumhe Jannat dun ga! . . . . . Paindo ne kaha, Nahin, MAIN TA HONDA EE LAISAN!","https://api.whatsapp.com/send?text=A%20paindo%20man%20was%20died
.
.
.
.
GOD%20said%20him!
.
.
.
.
Main%20tumhe%20Jannat%20dun%20ga!
.
.
.
.
.
Paindo%20ne%20kaha,
Nahin,
MAIN%20TA%20HONDA%20EE%20LAISAN!"
2916,"bank ma job ha only for you sallery Rs 4500/,, k ap ko casherr k samna sara din zuban nikal ker bathna ho ga. wo ap ki zuban se anghutha laga ker pasa gina ga. ","https://api.whatsapp.com/send?text=bank%20ma%20job%20ha%20only%20for%20you
sallery%20Rs%204500/,,
k%20
ap%20ko%20casherr%20k%20samna%20sara%20din%20zuban%20nikal%20ker%20bathna%20ho%20ga.

wo%20ap%20ki%20zuban%20se%20anghutha%20laga%20ker%20pasa%20gina%20ga.

"
2917,"Koray kaghaz pe likha tera naam hai, Teri tasveer bana dali or likha ye pegham hai, “Dimaghi tawazun theek nahi” dhondnay wale ko 50,000 ka inaam hai ","https://api.whatsapp.com/send?text=Koray%20kaghaz%20pe%20likha%20tera%20naam%20hai,
Teri%20tasveer%20bana%20dali%20or%20likha%20ye%20pegham%20hai,

“Dimaghi%20tawazun%20theek%20nahi”
dhondnay%20wale%20ko%2050,000%20ka%20inaam%20hai%20
"
2918,"Three ants find an elephant asleep. One says,”We’ll kill him!” Other one says,”We’ll break his legs!” 3rd one says: “choro yaar bechara akela hai aur hum teen. ","https://api.whatsapp.com/send?text=Three%20ants%20find%20an%20elephant%20asleep.
One%20says,”We’ll%20kill%20him!”
Other%20one%20says,”We’ll%20break%20his%20legs!”
3rd%20one%20says:
“choro%20yaar%20bechara%20akela%20hai%20aur%20hum%20teen.

"
2919,"Train main 1 machar 1 chinese k sar pe baitha, woh usko pakar k kha gaya! Phir 1 machar memon pe baitha, us ne pakar k chinese say pocha: . Khareedo gay?:","https://api.whatsapp.com/send?text=Train%20main%201%20machar%201%20chinese%20k%20sar%20pe%20baitha,
woh%20usko%20pakar%20k%20kha%20gaya!

Phir%201%20machar%20memon%20pe%20baitha,
us%20ne%20pakar%20k%20chinese%20say%20pocha:
.
Khareedo%20gay?:"
2920,Morning Voices Uk: Hi Dear USA: Good Morning China: Mehow Japan: Shanhow Italy: Manichi India: Namastay In Pakistan uth Moya 10 Waj Gai ne tey toun haley Suta ain ,"https://api.whatsapp.com/send?text=Morning%20Voices

Uk:%20Hi%20Dear
USA:%20Good%20Morning
China:%20Mehow
Japan:%20Shanhow
Italy:%20Manichi
India:%20Namastay
In%20Pakistan%20uth%20Moya%2010%20Waj%20Gai%20ne%20tey%20toun%20haley%20Suta%20ain
"
2921,EK LARKEY KO AUR KIA CHAYEE ? EK LARKI JO PYAR DE EK LARKI JO ACHA KHANA BANAYE EK LARKI JO KHIDMAT KARE AUR YE TEENU LARKIA MIL JHUL KAR RAHAIN,"https://api.whatsapp.com/send?text=EK%20LARKEY%20KO%20AUR%20KIA%20CHAYEE%20?

EK%20LARKI%20JO%20PYAR%20DE

EK%20LARKI%20JO%20ACHA%20KHANA%20BANAYE

EK%20LARKI%20JO%20KHIDMAT%20KARE


AUR%20YE%20TEENU%20LARKIA%20MIL%20JHUL%20KAR%20RAHAIN"
2922,Sardar1-yaar main apni girl friend nu ki gift dawan sardar2-diamond dahaar dede sardar1-na koi asi chees das jari kaday na us no diti howay sardar2-phansi dede ,"https://api.whatsapp.com/send?text=Sardar1-yaar%20main%20apni%20girl%20friend%20nu%20ki%20gift%20dawan
sardar2-diamond%20dahaar%20dede
sardar1-na%20koi%20asi%20chees%20das%20jari%20kaday%20na%20us%20no%20diti%20howay
sardar2-phansi%20dede%20"
2923,"student class room main aik donkey lekar aya. Teacher: es ko kyoon laee ho Student: sir ap ne kaha tha main gadhoon ko insan banadeta hoon, to abbu ne kaha k es ko insan bana kar le aoo.","https://api.whatsapp.com/send?text=student%20class%20room%20main%20aik%20donkey%20lekar%20aya.
Teacher:%20es%20ko%20kyoon%20laee%20ho
Student:%20sir%20ap%20ne%20kaha%20tha%20main%20gadhoon%20ko%20insan%20banadeta%20hoon,%20to%20abbu%20ne%20kaha%20k%20es%20ko%20insan%20bana%20kar%20le%20aoo."
2924,Agar Aap chaty hai K aap ka Ghar Pak hojaye Ghar may Farishty B Aain Ghar may Barkat Ho Pareshani Na Ho TO ? ? ? ? Aap Foran Ghar se Nikal jain. ,"https://api.whatsapp.com/send?text=Agar%20Aap%20chaty%20hai%20K%20aap%20ka%20Ghar%20Pak%20hojaye%20
Ghar%20may%20Farishty%20B%20Aain

Ghar%20may%20Barkat%20Ho

Pareshani%20Na%20Ho


TO




?



?
?
?
Aap%20Foran%20Ghar%20se%20Nikal%20jain.
"
2925,"Aaj ""Pink Panther"" ki barsi hai us k liaye plz yeh sms kam se kam kisi 1 ""CARTOON"" ko zaror send karna, Mai ny apna farz pura kar diya Ab aap ki bari hai, :)","https://api.whatsapp.com/send?text=Aaj
""Pink%20Panther""
ki%20barsi%20hai%20us%20k%20liaye%20plz%20yeh%20sms%20kam%20se%20kam%20kisi%201%20""CARTOON""%20ko%20zaror%20send%20karna,%20Mai%20ny%20apna%20farz%20pura%20kar%20diya%20Ab%20aap%20ki%20bari%20hai,%20:)"
2926,Majnu Ko Laila Ka Sms Nahi Aiya Majnu Ne 3 Din Se Khana Nahi Khaya Majnu Marne Wala Tha Laila Ke Pyar Mai Aur Laila Bethi Thi SmS Free Hone Ke Intezar Mai,"https://api.whatsapp.com/send?text=Majnu%20Ko%20Laila%20Ka%20Sms%20Nahi%20Aiya
Majnu%20Ne%203%20Din%20Se%20Khana%20Nahi%20Khaya
Majnu%20Marne%20Wala%20Tha%20Laila%20Ke%20Pyar%20Mai
Aur%20Laila%20Bethi%20Thi%20SmS%20Free%20Hone%20Ke%20Intezar%20Mai"
2927,CONGRATS” U have been awarded an M.B.A degree For not Smsing me. MBA means ‘Member of Bhikari Association’ Kindly forward it 2 all M.B.A’s.,https://api.whatsapp.com/send?text=CONGRATS”%20U%20have%20been%20awarded%20an%20M.B.A%20degree%20For%20not%20Smsing%20me.%20MBA%20means%20‘Member%20of%20Bhikari%20Association’%20Kindly%20forward%20it%202%20all%20M.B.A’s.
2928,"Interviewer: Tell me atleast eight wild animals. Candidate: It's five lions and three tigers. Interviewer: Oh! No! OK, answer me properly a maths question, how do you share 4 apples to 5 members. Candidate: I will squash the apples and make juice and share it to each of them. ","https://api.whatsapp.com/send?text=Interviewer:%20Tell%20me%20atleast%20eight%20wild%20animals.
Candidate:%20It's%20five%20lions%20and%20three%20tigers.%20
Interviewer:%20Oh!%20No!%20
OK,%20answer%20me%20properly%20a%20maths%20question,%20how%20do%20you%20share%204%20apples%20to%205%20members.%20Candidate:%20I%20will%20squash%20the%20apples%20and%20make%20juice%20and%20share%20it%20to%20each%20of%20them.%20%20%20"
2929,"Pakistan in 2010 1st friend ""Yar suna hay pehle zamne mai light bhi aya karti thi""! 2nd ""chal na yar! ye bijli wijli kch nahi hoti sab tera waham hay.""... ","https://api.whatsapp.com/send?text=Pakistan%20in%20%202010

1st%20friend%20""Yar%20suna%20hay%20pehle%20zamne%20mai%20light%20bhi%20aya%20karti%20thi""!

2nd%20""chal%20na%20yar!
ye%20bijli%20wijli%20kch%20nahi%20hoti%20sab%20tera%20waham%20hay.""...
"
2930,1000 pages ki book kitne din men parhi ja sakti he? Writer: 6 months Doctor: 2 months Lawyer: 1 month Prof.: 1 week Student: Pehle ye btao paper kb he!!!!!!!,"https://api.whatsapp.com/send?text=1000%20pages%20ki%20book%20kitne%20din%20men%20parhi%20ja%20sakti%20he?

Writer:%206%20months

Doctor:%202%20months

Lawyer:%201%20month

Prof.:%201%20week

Student:%20Pehle%20ye%20btao%20paper%20kb%20he!!!!!!!"
2931,"Asif Zardari and Nawaz Sharif met in Islamabad. Nawaz offerred Zardari a bottle of COKE and asked, ""Zardari sahab...Wuklaa kab azaad hongey?"" Zardari replied, . . . . ""Brrrrrrr...""","https://api.whatsapp.com/send?text=Asif%20Zardari%20and%20Nawaz%20Sharif%20met%20in%20Islamabad.
Nawaz%20offerred%20Zardari%20a%20bottle%20of%20COKE%20and%20asked,
""Zardari%20sahab...Wuklaa%20kab%20azaad%20hongey?""
Zardari%20replied,
.
.
.
.
""Brrrrrrr..."""
2932,jane lahore nahi wakhya ho jamaya nahi jine multan nai wakhaya woo sarya hi nahi jene karachi nai wakhaya wo marya hi nai jene tano nai dakhya hoo daraya hi nai,"https://api.whatsapp.com/send?text=jane%20lahore%20nahi%20wakhya%20ho%20jamaya%20nahi%20
jine%20multan%20nai%20wakhaya%20woo%20sarya%20hi%20nahi
jene%20karachi%20nai%20wakhaya%20wo%20marya%20hi%20nai
jene%20tano%20nai%20dakhya%20hoo%20daraya%20hi%20nai"
2933,"Mere pass 1 bandar aya aur kaha, mujhe logo ko pareshan karna hai, maine tumhara naam bataya to usne jhapar mara, aur kaha ""BOSS"" se panga nahi. ","https://api.whatsapp.com/send?text=Mere%20pass%201%20bandar%20aya%20aur%20kaha,
mujhe%20logo%20ko%20pareshan%20karna%20hai,
maine%20tumhara%20naam%20bataya%20to%20usne%20jhapar%20mara,
aur%20kaha%20""BOSS""%20se%20panga%20nahi.

"
2934,Faqeer: ALLAH k naam per 1 rupiya day do. Shopkeeper: baba kal aana. Faqeer: Is kal kal k chakker main is market main mary LAKHOON rupay phansay hue hein ,"https://api.whatsapp.com/send?text=Faqeer:%20ALLAH%20k%20naam%20per%201%20rupiya%20day%20do.

Shopkeeper:%20baba%20kal%20aana.

Faqeer:%20Is%20kal%20kal%20k%20chakker%20main%20%20is%20market%20main%20mary%20LAKHOON%20rupay%20phansay%20hue%20hein%20%20"
2935,Sarder jee Patroll Mengha ho gaya? sanoo ke faraq penda ha assy; Pehla vi 50 Rs da pavanday sa Hun ve 50 da pavanday aan.,"https://api.whatsapp.com/send?text=Sarder%20jee%20Patroll%20Mengha%20ho%20gaya?%20%20
sanoo%20ke%20faraq%20penda%20ha%20assy;%20Pehla%20vi%2050%20Rs%20da%20pavanday%20sa%20Hun%20ve%2050%20da%20pavanday%20aan."
2936,Teacher Student say Bijli khain sa ati hay. Student. Humaray mamoon k ghar sa Teacher kaisa. Student. jub bijli jatti ha papa khaty hain SALLAY NA PHIR BIJLI BUND KER DE.,"https://api.whatsapp.com/send?text=Teacher%20Student%20%20say
Bijli%20khain%20sa%20ati%20hay.
Student.%20Humaray%20mamoon%20k%20ghar%20sa
Teacher%20kaisa.
Student.%20jub%20bijli%20jatti%20ha%20papa%20khaty%20hain%20
SALLAY%20NA%20PHIR%20BIJLI%20BUND%20KER%20DE."
2937,"Kash tumhare chere pe chicken-pox ke daag hote, . . . chand to tum ho hi, sitaray bhi saath hote!!","https://api.whatsapp.com/send?text=Kash%20tumhare%20chere%20pe%20chicken-pox%20ke%20daag%20hote,
.
.
.
chand%20to%20tum%20ho%20hi,
sitaray%20bhi%20saath%20hote!!"
2938,Thappar Maarnay par NaraZ Wife se Husband bola: “Aadmi usi ko maarta hai jis se Pyaar krta hai.” Wife ne Husband ko 2 thappar maaray aur Boli “Aap kya samajhtay hain main Aapse Pyaar nahi kerti”,"https://api.whatsapp.com/send?text=Thappar%20Maarnay%20par%20NaraZ%20Wife
se%20Husband%20bola:
“Aadmi%20usi%20ko%20maarta%20hai%20jis%20se%20Pyaar%20krta%20hai.”

Wife%20ne%20Husband%20ko%202%20thappar%20maaray%20aur
Boli%20“Aap%20kya%20samajhtay%20hain%20main%20Aapse%20Pyaar%20nahi%20kerti”"
2939,Hum dosti puri nibhana janty hain zakhm tumhare kitne b gehre hon hum dawa lagana b janty hain humain bhulne ki koshish mat krna hum gala dabana b jante hain,"https://api.whatsapp.com/send?text=Hum%20dosti%20puri%20nibhana%20janty%20hain
zakhm%20tumhare%20kitne%20b%20gehre%20hon%20hum%20dawa%20lagana%20b%20janty%20hain
humain%20bhulne%20ki%20koshish%20mat%20krna%20
hum%20gala%20dabana%20b%20jante%20hain"
2940,"Ek Sardar Dusre se, Zara Car Se Bhair dkhna k indicators kaam kr raha hain ya nahi.. Dusra Bahir dkh kr: Haan, Nahi, haan, nahi Haan, Nahi, haan, nahi","https://api.whatsapp.com/send?text=Ek%20Sardar%20Dusre%20se,
Zara%20Car%20Se%20Bhair%20dkhna%20k%20indicators%20kaam%20kr%20raha%20hain%20ya%20nahi..


Dusra%20Bahir%20dkh%20kr:%20
Haan,%20Nahi,%20haan,%20nahi
Haan,%20Nahi,%20haan,%20nahi"
2941,"""Naya Qaumi-Tarana.."" Musharaf Sir-Zameen Shaad-Baad, Bijli aai 8 Ghantey Baad, Tu Nishan-e-Corruption Aalishan Arz-e-Musharifistan, Shaad-Baad Opposition Barbad Musharaf Sir-Zameen ka Nizam, Atay, Gas, Bijli ka Bohran, Qaum, Mulk, Saltanat, Chaudhry paendabad, Shauukat Aziz Mulk se Faraar, Parchhm-e-Sitara-o-Hilal, Khoon mein Ranga Saara Saal, Bhool apna mazi Shan-e-Haal, Jaan-e-Istaqlal, Saaya-e-Bomber Sir peh Sawaar.","https://api.whatsapp.com/send?text=""Naya%20Qaumi-Tarana..""
Musharaf%20Sir-Zameen%20Shaad-Baad,
Bijli%20aai%208%20Ghantey%20Baad,
Tu%20Nishan-e-Corruption
Aalishan%20Arz-e-Musharifistan,
Shaad-Baad%20
Opposition%20Barbad
Musharaf%20Sir-Zameen%20
ka%20Nizam,
Atay,%20Gas,%20
Bijli%20ka%20Bohran,
Qaum,%20Mulk,%20Saltanat,%20Chaudhry%20paendabad,
Shauukat%20Aziz%20
Mulk%20se%20Faraar,
Parchhm-e-Sitara-o-Hilal,
Khoon%20mein%20Ranga%20Saara%20Saal,
Bhool%20apna%20mazi%20
Shan-e-Haal,
Jaan-e-Istaqlal,
Saaya-e-Bomber
Sir%20peh%20Sawaar."
2942,"*Sushmita +919821420167 *Katrina +919316164574 *Bipasha +919822923242 *Kareena +919874572585 Key Number le lo and Enjoy kro Main aaj se ""TABLEEGH"" Pr ja raha ho","https://api.whatsapp.com/send?text=*Sushmita
+919821420167
*Katrina
+919316164574
*Bipasha
+919822923242
*Kareena
+919874572585
Key%20Number%20le%20lo
and%20
Enjoy%20kro
Main%20aaj%20se%20
""TABLEEGH""
Pr%20ja%20raha%20ho"
2943,boy ne hospital me 1 nurse se kaha I love u tum ne mera dil chura liya hai Nurse sharma kar chal jhote dil ko to hath bhi nahi lagaya humne to kidney churai hai!,"https://api.whatsapp.com/send?text=boy%20ne%20hospital%20me%201%20nurse%20se%20kaha
I%20love%20u
tum%20ne%20mera%20dil%20chura%20liya%20hai
Nurse%20sharma%20kar%20chal%20jhote%20dil%20ko%20to%20hath%20bhi%20nahi%20lagaya%20humne%20to%20kidney%20churai%20hai!"
2944,"Be regular as Clock, Be fresh as Rose, Be strong as Rock, And be ""NICE"" as Me. I know its difficult but keep trying.","https://api.whatsapp.com/send?text=Be%20regular%20as%20Clock,
Be%20fresh%20as%20Rose,
Be%20strong%20as%20Rock,

And%20be%20""NICE""%20as%20Me.

I%20know%20its%20difficult%20but%20keep%20trying."
2945,Mareez Docter se: men kia keron k meri umer lambi ho jay. Docter : tum shadi ker lo. Mareez: kia is say umer lambi ho jay gi. Docter: nahi shok khatem ho jay ga ,"https://api.whatsapp.com/send?text=Mareez%20Docter%20se:
men%20kia%20keron%20k%20meri%20umer%20lambi%20ho%20jay.
Docter%20:%20tum%20shadi%20ker%20lo.
Mareez:%20kia%20is%20say%20umer%20lambi%20ho%20jay%20gi.
Docter:%20nahi%20shok%20khatem%20ho%20jay%20ga%20"
2946,AT The time of RUKSHTI Dulha k Mobile pe bell hui The ring tone was Dill me Chup k arman le Chele HUM Aaj apni Maut (death) ka saman le C'hele.,"https://api.whatsapp.com/send?text=AT%20The%20time%20of%20RUKSHTI
Dulha%20k%20Mobile%20pe%20bell%20hui
The%20ring%20tone%20was
Dill%20me%20Chup%20k%20arman%20%20le%20Chele
HUM%20Aaj%20apni%20Maut%20(death)%20ka%20saman%20le%20C'hele."
2947, Assalam-O-Alakum Aaj ki taza khabar; . ; ; Newes paper maein ha ; Parh lana ALLAH HAFIZ',"https://api.whatsapp.com/send?text=%20%20Assalam-O-Alakum

%20%20%20%20%20Aaj%20ki%20taza%20%20khabar;
.
;
;%20%20Newes%20paper%20maein%20ha
%20%20%20%20%20;
%20%20%20%20%20Parh%20lana%20
%20%20%20%20ALLAH%20HAFIZ'"
2948,Its so commmon 2 hear.... How r u ? What r u doing ? Howz ur day ? Any Plain ? So i thougt 2 ask Something different.........? LIGHT HAI KYA ?????????,"https://api.whatsapp.com/send?text=Its%20so%20commmon%202%20hear....
How%20r%20u%20?
What%20r%20u%20doing%20?
Howz%20ur%20day%20?
Any%20Plain%20?
So%20i%20thougt%202%20ask%20Something%20different.........?

LIGHT%20HAI%20KYA%20?????????"
2949,"Achay dost ki 3 nishaniyan: 1. Kabhi phone nahi karega. 2. hans hans kar sms perhay ga Neechay nahi perhna 3. Jis kaam say roko, gadha wohi karay ga ","https://api.whatsapp.com/send?text=Achay%20dost%20ki%203%20nishaniyan:
1.%20Kabhi%20phone%20nahi%20karega.
2.%20hans%20hans%20kar%20sms%20perhay%20ga
Neechay%20nahi%20perhna


3.%20Jis%20kaam%20say%20roko,%20gadha%20wohi%20karay%20ga%20"
2950,"Do u know glass tootte to kya awaz ati he . . dhuzzz? no Dhooz? no thishh? arey nhi bhae Ami ki awaz ati he ? ? ? ""lakh lanat"" fair ki Ban dita","https://api.whatsapp.com/send?text=Do%20u%20know%20glass%20tootte%20to%20kya%20awaz%20ati%20he
.
.

dhuzzz?
no
Dhooz?
no
thishh?
arey%20nhi%20bhae
Ami%20ki%20awaz%20ati%20he
?
?
?
""lakh%20lanat""
fair%20ki%20Ban%20dita"
2951,Mery dost hamesha yad rekhna k zindgi mein 2 cheezain muqadder walon ko milti hain...................... 1- Acha aur Mukhlis dost. 2-Meetha KHARBUZA.....................,"https://api.whatsapp.com/send?text=Mery%20dost%20hamesha%20yad%20rekhna%20k%20zindgi%20mein%202%20cheezain%20muqadder%20walon%20ko%20milti%20hain......................%20%20
1-%20Acha%20aur%20Mukhlis%20dost.
2-Meetha%20KHARBUZA....................."
2952,Golden Words..... Kaam ko kal par na taalo...!!!! ..... .. .. .. .. WO PARSOON YA TARSOON BHI HO SAKTA HAY!,"https://api.whatsapp.com/send?text=Golden%20Words.....

Kaam%20ko%20kal%20par%20na%20taalo...!!!!
.....
..
..
..
..
WO%20PARSOON%20
YA%20TARSOON%20BHI%20HO%20SAKTA%20HAY!"
2953,"""If ur world is spining Round & Round..& Round... Ur heart is beating fast ,do u think its LOVE? na Munna na its called high B/P...","https://api.whatsapp.com/send?text=""If%20ur%20world%20is%20spining%20Round%20&%20Round..&%20Round...
Ur%20heart%20is%20beating%20fast%20,do%20u%20think%20its%20LOVE?
na%20Munna%20na%20its%20called%20high%20B/P..."
2954,"Dad : Son, what do you want for your birthday? Son : Not much dad, just a radio with a sports car around it. ...","https://api.whatsapp.com/send?text=Dad%20:%20Son,%20what%20do%20you%20want%20for%20your%20birthday?
Son%20:%20Not%20much%20dad,%20just%20a%20radio%20with%20a%20sports%20car%20around%20it.%20..."
2955,"Politics is the gentle art of getting votes from the poor and campaign funds from the rich, promising to protect each from the other.","https://api.whatsapp.com/send?text=Politics%20is%20the%20gentle%20art%20of%20getting%20votes%20
from%20the%20poor%20and%20campaign%20funds%20from%20the
rich,%20promising%20to%20protect%20each%20from%20the%20
other."
2956,If ur married plz ignore this msg. ..... 4 everyone else...... HAPPY INDEPENDENCE DAY !!,"https://api.whatsapp.com/send?text=If%20ur%20married%20plz%20ignore%20this%20msg.
.....%204%20everyone%20else......%20HAPPY%20INDEPENDENCE%20DAY%20!!"
2957,"NEW OFFER, Call rates ab demagh k size k hisab sa han gey jitna chota demagh utney kam call rates Congrates! Aap free call k liya chuney gaye hain.....","https://api.whatsapp.com/send?text=NEW%20OFFER,
Call%20rates%20ab%20demagh%20k%20size%20k%20%20hisab%20sa%20han%20gey%20
jitna%20chota%20demagh%20utney%20kam%20call%20rates

Congrates!

Aap%20free%20call%20k%20liya%20chuney%20gaye%20hain....."
2958,sucho agar sms receive krne k paise lagtey to kya hota? sochoo aaj tum meri waja se road pe bheek maang rhe hotey,"https://api.whatsapp.com/send?text=sucho%20agar%20sms%20receive%20krne%20k%20paise%20lagtey%20to%20kya%20hota?
sochoo

aaj%20tum%20meri%20waja%20se%20road%20pe%20bheek%20maang%20rhe%20hotey"
